"","X1","title","artist","top genre","year","bpm","nrgy","dnce","dB","live","val","dur","acous","spch","pop","url","WeekID","Week Position","Performer","SongID","Instance","Previous Week Position","Peak Position","Weeks on Chart"
"1",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-12-18","12/18/2010",29,"Glee Cast","Hey, Soul SisterGlee Cast",1,NA,29,1
"2",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-10-17","10/17/2009",98,"Train","Hey, Soul SisterTrain",1,NA,98,1
"3",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-10-24","10/24/2009",80,"Train","Hey, Soul SisterTrain",1,98,80,2
"4",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-11-14","11/14/2009",53,"Train","Hey, Soul SisterTrain",1,56,53,5
"5",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-10-31","10/31/2009",59,"Train","Hey, Soul SisterTrain",1,80,59,3
"6",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-11-07","11/7/2009",56,"Train","Hey, Soul SisterTrain",1,59,56,4
"7",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-11-28","11/28/2009",46,"Train","Hey, Soul SisterTrain",1,47,46,7
"8",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-12-05","12/5/2009",45,"Train","Hey, Soul SisterTrain",1,46,45,8
"9",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-01-23","1/23/2010",23,"Train","Hey, Soul SisterTrain",1,29,23,15
"10",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-01-30","1/30/2010",7,"Train","Hey, Soul SisterTrain",1,23,7,16
"11",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-02-06","2/6/2010",10,"Train","Hey, Soul SisterTrain",1,7,7,17
"12",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-02-13","2/13/2010",9,"Train","Hey, Soul SisterTrain",1,10,7,18
"13",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-11-21","11/21/2009",47,"Train","Hey, Soul SisterTrain",1,53,47,6
"14",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-12-12","12/12/2009",46,"Train","Hey, Soul SisterTrain",1,45,45,9
"15",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-12-19","12/19/2009",45,"Train","Hey, Soul SisterTrain",1,46,45,10
"16",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2009-12-26","12/26/2009",45,"Train","Hey, Soul SisterTrain",1,45,45,11
"17",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-01-02","1/2/2010",32,"Train","Hey, Soul SisterTrain",1,45,32,12
"18",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-02-20","2/20/2010",7,"Train","Hey, Soul SisterTrain",1,9,7,19
"19",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-02-27","2/27/2010",7,"Train","Hey, Soul SisterTrain",1,7,7,20
"20",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-03-06","3/6/2010",7,"Train","Hey, Soul SisterTrain",1,7,7,21
"21",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-03-13","3/13/2010",6,"Train","Hey, Soul SisterTrain",1,7,6,22
"22",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-03-20","3/20/2010",7,"Train","Hey, Soul SisterTrain",1,6,6,23
"23",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-03-27","3/27/2010",6,"Train","Hey, Soul SisterTrain",1,7,6,24
"24",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-04-03","4/3/2010",7,"Train","Hey, Soul SisterTrain",1,6,6,25
"25",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-04-10","4/10/2010",3,"Train","Hey, Soul SisterTrain",1,7,3,26
"26",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-04-17","4/17/2010",3,"Train","Hey, Soul SisterTrain",1,3,3,27
"27",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-04-24","4/24/2010",3,"Train","Hey, Soul SisterTrain",1,3,3,28
"28",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-05-01","5/1/2010",3,"Train","Hey, Soul SisterTrain",1,3,3,29
"29",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-05-08","5/8/2010",5,"Train","Hey, Soul SisterTrain",1,3,3,30
"30",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-05-15","5/15/2010",6,"Train","Hey, Soul SisterTrain",1,5,3,31
"31",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-05-22","5/22/2010",7,"Train","Hey, Soul SisterTrain",1,6,3,32
"32",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-05-29","5/29/2010",10,"Train","Hey, Soul SisterTrain",1,7,3,33
"33",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-06-05","6/5/2010",11,"Train","Hey, Soul SisterTrain",1,10,3,34
"34",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-06-12","6/12/2010",9,"Train","Hey, Soul SisterTrain",1,11,3,35
"35",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-06-19","6/19/2010",12,"Train","Hey, Soul SisterTrain",1,9,3,36
"36",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-06-26","6/26/2010",12,"Train","Hey, Soul SisterTrain",1,12,3,37
"37",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-01-09","1/9/2010",34,"Train","Hey, Soul SisterTrain",1,32,32,13
"38",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-01-16","1/16/2010",29,"Train","Hey, Soul SisterTrain",1,34,29,14
"39",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-07-03","7/3/2010",14,"Train","Hey, Soul SisterTrain",1,12,3,38
"40",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-07-10","7/10/2010",16,"Train","Hey, Soul SisterTrain",1,14,3,39
"41",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-07-17","7/17/2010",16,"Train","Hey, Soul SisterTrain",1,16,3,40
"42",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-07-24","7/24/2010",17,"Train","Hey, Soul SisterTrain",1,16,3,41
"43",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-07-31","7/31/2010",17,"Train","Hey, Soul SisterTrain",1,17,3,42
"44",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-08-07","8/7/2010",16,"Train","Hey, Soul SisterTrain",1,17,3,43
"45",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-08-14","8/14/2010",16,"Train","Hey, Soul SisterTrain",1,16,3,44
"46",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-08-21","8/21/2010",19,"Train","Hey, Soul SisterTrain",1,16,3,45
"47",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-08-28","8/28/2010",21,"Train","Hey, Soul SisterTrain",1,19,3,46
"48",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-09-04","9/4/2010",26,"Train","Hey, Soul SisterTrain",1,21,3,47
"49",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-09-11","9/11/2010",30,"Train","Hey, Soul SisterTrain",1,26,3,48
"50",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-09-18","9/18/2010",32,"Train","Hey, Soul SisterTrain",1,30,3,49
"51",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-09-25","9/25/2010",33,"Train","Hey, Soul SisterTrain",1,32,3,50
"52",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-10-02","10/2/2010",42,"Train","Hey, Soul SisterTrain",1,33,3,51
"53",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-10-09","10/9/2010",43,"Train","Hey, Soul SisterTrain",1,42,3,52
"54",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-10-16","10/16/2010",44,"Train","Hey, Soul SisterTrain",1,43,3,53
"55",1,"Hey, Soul Sister","Train","neo mellow",2010,97,89,67,-4,8,80,217,19,4,83,"http://www.billboard.com/charts/hot-100/2010-10-23","10/23/2010",43,"Train","Hey, Soul SisterTrain",1,44,3,54
"56",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-07-10","7/10/2010",2,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,NA,2,1
"57",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-07-17","7/17/2010",2,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,2,2,2
"58",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-08-07","8/7/2010",1,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,1,1,5
"59",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-08-14","8/14/2010",1,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,1,1,6
"60",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-07-24","7/24/2010",2,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,2,2,3
"61",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-07-31","7/31/2010",1,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,2,1,4
"62",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-10-16","10/16/2010",7,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,3,1,15
"63",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-08-28","8/28/2010",1,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,1,1,8
"64",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-10-23","10/23/2010",10,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,7,1,16
"65",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-10-30","10/30/2010",12,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,10,1,17
"66",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-11-06","11/6/2010",12,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,12,1,18
"67",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-08-21","8/21/2010",1,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,1,1,7
"68",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-09-04","9/4/2010",1,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,1,1,9
"69",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-09-11","9/11/2010",1,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,1,1,10
"70",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-09-18","9/18/2010",2,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,1,1,11
"71",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-09-25","9/25/2010",2,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,2,1,12
"72",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-11-13","11/13/2010",15,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,12,1,19
"73",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-11-20","11/20/2010",20,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,15,1,20
"74",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-11-27","11/27/2010",28,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,20,1,21
"75",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-12-04","12/4/2010",30,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,28,1,22
"76",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-12-11","12/11/2010",33,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,30,1,23
"77",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-12-18","12/18/2010",37,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,33,1,24
"78",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-12-25","12/25/2010",40,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,37,1,25
"79",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2011-01-01","1/1/2011",44,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,40,1,26
"80",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2011-01-08","1/8/2011",35,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,44,1,27
"81",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2011-01-15","1/15/2011",35,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,35,1,28
"82",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2011-01-22","1/22/2011",46,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,35,1,29
"83",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-10-02","10/2/2010",2,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,2,1,13
"84",2,"Love The Way You Lie","Eminem","detroit hip hop",2010,87,93,75,-5,52,64,263,24,23,82,"http://www.billboard.com/charts/hot-100/2010-10-09","10/9/2010",3,"Eminem Featuring Rihanna","Love The Way You LieEminem Featuring Rihanna",1,2,1,14
"85",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2009-10-24","10/24/2009",79,"Ke$ha","TiK ToKKe$ha",1,NA,79,1
"86",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2009-10-31","10/31/2009",55,"Ke$ha","TiK ToKKe$ha",1,79,55,2
"87",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2009-11-07","11/7/2009",22,"Ke$ha","TiK ToKKe$ha",1,55,22,3
"88",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2009-11-14","11/14/2009",16,"Ke$ha","TiK ToKKe$ha",1,22,16,4
"89",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2009-11-21","11/21/2009",14,"Ke$ha","TiK ToKKe$ha",1,16,14,5
"90",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2009-11-28","11/28/2009",10,"Ke$ha","TiK ToKKe$ha",1,14,10,6
"91",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2009-12-05","12/5/2009",5,"Ke$ha","TiK ToKKe$ha",1,10,5,7
"92",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2009-12-12","12/12/2009",3,"Ke$ha","TiK ToKKe$ha",1,5,3,8
"93",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2009-12-19","12/19/2009",3,"Ke$ha","TiK ToKKe$ha",1,3,3,9
"94",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2009-12-26","12/26/2009",2,"Ke$ha","TiK ToKKe$ha",1,3,2,10
"95",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-01-02","1/2/2010",1,"Ke$ha","TiK ToKKe$ha",1,2,1,11
"96",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-01-09","1/9/2010",1,"Ke$ha","TiK ToKKe$ha",1,1,1,12
"97",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-01-16","1/16/2010",1,"Ke$ha","TiK ToKKe$ha",1,1,1,13
"98",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-01-23","1/23/2010",1,"Ke$ha","TiK ToKKe$ha",1,1,1,14
"99",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-01-30","1/30/2010",1,"Ke$ha","TiK ToKKe$ha",1,1,1,15
"100",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-02-06","2/6/2010",1,"Ke$ha","TiK ToKKe$ha",1,1,1,16
"101",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-02-13","2/13/2010",1,"Ke$ha","TiK ToKKe$ha",1,1,1,17
"102",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-02-20","2/20/2010",1,"Ke$ha","TiK ToKKe$ha",1,1,1,18
"103",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-02-27","2/27/2010",1,"Ke$ha","TiK ToKKe$ha",1,1,1,19
"104",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-03-06","3/6/2010",2,"Ke$ha","TiK ToKKe$ha",1,1,1,20
"105",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-03-13","3/13/2010",4,"Ke$ha","TiK ToKKe$ha",1,2,1,21
"106",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-03-20","3/20/2010",6,"Ke$ha","TiK ToKKe$ha",1,4,1,22
"107",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-03-27","3/27/2010",8,"Ke$ha","TiK ToKKe$ha",1,6,1,23
"108",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-04-03","4/3/2010",9,"Ke$ha","TiK ToKKe$ha",1,8,1,24
"109",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-04-10","4/10/2010",10,"Ke$ha","TiK ToKKe$ha",1,9,1,25
"110",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-04-17","4/17/2010",12,"Ke$ha","TiK ToKKe$ha",1,10,1,26
"111",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-04-24","4/24/2010",15,"Ke$ha","TiK ToKKe$ha",1,12,1,27
"112",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-05-01","5/1/2010",18,"Ke$ha","TiK ToKKe$ha",1,15,1,28
"113",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-05-08","5/8/2010",17,"Ke$ha","TiK ToKKe$ha",1,18,1,29
"114",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-05-15","5/15/2010",19,"Ke$ha","TiK ToKKe$ha",1,17,1,30
"115",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-05-22","5/22/2010",21,"Ke$ha","TiK ToKKe$ha",1,19,1,31
"116",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-05-29","5/29/2010",25,"Ke$ha","TiK ToKKe$ha",1,21,1,32
"117",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-06-05","6/5/2010",25,"Ke$ha","TiK ToKKe$ha",1,25,1,33
"118",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-06-12","6/12/2010",32,"Ke$ha","TiK ToKKe$ha",1,25,1,34
"119",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-06-19","6/19/2010",32,"Ke$ha","TiK ToKKe$ha",1,32,1,35
"120",3,"TiK ToK","Kesha","dance pop",2010,120,84,76,-3,29,71,200,10,14,80,"http://www.billboard.com/charts/hot-100/2010-06-26","6/26/2010",38,"Ke$ha","TiK ToKKe$ha",1,32,1,36
